id,collection_code,objectid,objectname,originalname,itemtype,comment,image_link,link_bgg
682ae748-eaad-4131-a538-ba79641560ce,0LXSM,41,¡No puedo parar!,Can't Stop,standalone,,https://cf.geekdo-images.com/nMitZr9Lu4Ux7LLqBy7Z8A__original/img/A_bSjGJJXDFfSocVclabxi8ArY8=/0x0/filters:format(png)/pic6875169.png,https://boardgamegeek.com/boardgame/41/cant-stop
7cc1dff1-6d4c-4f2b-8f5c-854f4589dbe7,0LXSM,207830,5-Minute Dungeon,5-Minute Dungeon,standalone,,https://cf.geekdo-images.com/bFZKvxPJ23dzGwgpOg-mIA__original/img/Pi321k82TYCMy0v6GqKZ3LHvBYM=/0x0/filters:format(png)/pic3213622.png,https://boardgamegeek.com/boardgame/207830/5-minute-dungeon
5edd6172-2757-4a3b-972f-310e241cce03,0LXSM,313008,Apollo: A Game Inspired by NASA Moon Missions,Apollo: A Game Inspired by NASA Moon Missions,standalone,,https://cf.geekdo-images.com/Y6PC5moGta-awvovb4tLxQ__original/img/w0BJIAARsUYhWK3H4g9GwFdPOzI=/0x0/filters:format(jpeg)/pic6149144.jpg,https://boardgamegeek.com/boardgame/313008/apollo-a-game-inspired-by-nasa-moon-missions
40fed64b-7f09-4e8a-8215-4988eed7ee64,0LXSM,118,Arte Moderno,Modern Art,standalone,,https://cf.geekdo-images.com/wLto-xaabHwKQe_Bc4iD1Q__original/img/s3Gai8XBTVfWFFlYpL4XF3kIlWU=/0x0/filters:format(png)/pic3458036.png,https://boardgamegeek.com/boardgame/118/modern-art
b130a87d-afdf-4da0-ae17-428c684150f9,0LXSM,211534,Bears vs Babies,Bears vs Babies,standalone,,https://cf.geekdo-images.com/2BZROogBECvPPF2780wlvg__original/img/LAUIOIEPo54Qis-r8FDiE6kqqh4=/0x0/filters:format(jpeg)/pic5521191.jpg,https://boardgamegeek.com/boardgame/211534/bears-vs-babies
9cc6eb03-b972-4fd0-ba08-d1844bc0eaeb,0LXSM,10547,Betrayal at House on the Hill,Betrayal at House on the Hill,standalone,,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__original/img/7R6yYk8A2eUMmSDaxGjae5SceGI=/0x0/filters:format(png)/pic5146864.png,https://boardgamegeek.com/boardgame/10547/betrayal-at-house-on-the-hill
2922936a-6294-4fdd-898a-7a1171dd0c83,0LXSM,383009,Block Block Burrito,Block Block Burrito,expansion,,https://cf.geekdo-images.com/gXfHgATqHT53ywh40PbkLA__original/img/pjQQUPLVVbgIqPgfM97CFrp867Q=/0x0/filters:format(png)/pic7428154.png,https://boardgamegeek.com/boardgameexpansion/383009/block-block-burrito
bf4da679-5ace-4a3d-b67b-6ef1ac46679d,0LXSM,413246,Bomb Busters,Bomb Busters,standalone,,https://cf.geekdo-images.com/HpGXIlt5i6T-0jbiQRReOg__original/img/2uApg8IOYjNVSzbUIwJUa-Z8eL8=/0x0/filters:format(png)/pic8303080.png,https://boardgamegeek.com/boardgame/413246/bomb-busters
16bbe2a1-c5ab-4f47-bd3d-cae3f11ac89e,0LXSM,332386,Brew,Brew,standalone,,https://cf.geekdo-images.com/8eN5t1p4ncee-eVN9NswDA__original/img/Hhv8kruqZZH1vv5W7gR7QXNZ_KM=/0x0/filters:format(png)/pic6007253.png,https://boardgamegeek.com/boardgame/332386/brew
8064a9bc-11f6-44c6-be40-dfd08ed210a1,0LXSM,359502,Casting Shadows,Casting Shadows,standalone,,https://cf.geekdo-images.com/FLE6snOm5xbufQixZ7DUIA__original/img/3IRmWsZrQMZwVLjM02Po7hjcORk=/0x0/filters:format(jpeg)/pic6806844.jpg,https://boardgamegeek.com/boardgame/359502/casting-shadows
1dcf3dc1-315e-423a-b8a0-c8f0f8e4dc6d,0LXSM,365761,Casting Shadows: Exclusive Edition,Casting Shadows: Exclusive Edition,standalone,,https://cf.geekdo-images.com/tmS8UWNpgYUqdsENvn28ig__original/img/Db_fcU4U_EfKj_JJA0aJ78voqbE=/0x0/filters:format(jpeg)/pic6801153.jpg,https://boardgamegeek.com/boardgame/365761/casting-shadows-exclusive-edition
33d1427e-2d0c-425b-a471-0721f80a152b,0LXSM,360485,Casting Shadows: Lucky Skipper / Lucky the Unstable Player Board,Casting Shadows: Lucky Skipper / Lucky the Unstable Player Board,expansion,,https://cf.geekdo-images.com/HbEbN6Zj3-A-TCNv_-M1WQ__original/img/Z2oGp_kXxpqPEjP0p8lzyLtmnwI=/0x0/filters:format(jpeg)/pic7181512.jpg,https://boardgamegeek.com/boardgameexpansion/360485/casting-shadows-lucky-skipper--lucky-the-unstable-player-board
73e022c1-0589-496a-bac9-250fb966a491,0LXSM,360484,Casting Shadows: The Ice Storm Expansion,Casting Shadows: The Ice Storm Expansion,expansion,,https://cf.geekdo-images.com/Rw01uZMcKYLvni0qeyVOTg__original/img/I7kBzXflrzAdll7NVd07pkeK_nw=/0x0/filters:format(jpeg)/pic6806845.jpg,https://boardgamegeek.com/boardgameexpansion/360484/casting-shadows-the-ice-storm-expansion
98a09a63-68e2-40e0-aed5-d3b339e18610,0LXSM,392200,Casting Shadows: The Molten Rock Expansion,Casting Shadows: The Molten Rock Expansion,expansion,,https://cf.geekdo-images.com/d8OKP2VcuLXC6Ab-sd1IPA__original/img/wrmkobethPeqzDAYs80wvihK6x0=/0x0/filters:format(jpeg)/pic7616515.jpg,https://boardgamegeek.com/boardgameexpansion/392200/casting-shadows-the-molten-rock-expansion
3a9bd6aa-2693-4a9d-b677-21ac21599b83,0LXSM,345972,Cat in the Box: Deluxe Edition,Cat in the Box: Deluxe Edition,standalone,,https://cf.geekdo-images.com/M1gT_9LjNqUzAx3RAqdGRQ__original/img/euRCLPNg4Zpqqtvwdcjvbrna9JQ=/0x0/filters:format(jpeg)/pic6731829.jpg,https://boardgamegeek.com/boardgame/345972/cat-in-the-box-deluxe-edition
153b58ca-b9b6-4577-a365-65b20f9a3493,0LXSM,359893,Chao Pescao!,Sounds Fishy,standalone,,https://cf.geekdo-images.com/rE37bpTHbMlei9RJYCJPoQ__original/img/XIpnIu6CqsVQNJ6yqD8iQVP9IVg=/0x0/filters:format(png)/pic6938099.png,https://boardgamegeek.com/boardgame/359893/sounds-fishy
7b5b466b-1b67-4154-9520-a625846077a3,0LXSM,377061,Coffee Rush,Coffee Rush,standalone,,https://cf.geekdo-images.com/LdK5ItPPwIHKUITxh3vqxA__original/img/gKSzzvUhpCYH1PjIzSYo9ffxSoM=/0x0/filters:format(jpeg)/pic7275386.jpg,https://boardgamegeek.com/boardgame/377061/coffee-rush
3c4d10ff-bcbd-4c26-a6c1-f71e27ac5e20,0LXSM,390422,Command of Nature,Command of Nature,standalone,,https://cf.geekdo-images.com/2n-CNMTJ6cPEPaeAzKWCeg__original/img/jDaOE8GMqbd_UO3x2HYtYq3qTvU=/0x0/filters:format(png)/pic7570458.png,https://boardgamegeek.com/boardgame/390422/command-of-nature
904b6a7e-ce82-4118-be73-89ba9f107b69,0LXSM,392144,Command of Nature: Sand & Wind,Command of Nature: Sand & Wind,expansion,,https://cf.geekdo-images.com/kpZdLMdpC2fxn8OIBsjlpQ__original/img/bhrX0ZhsUiUboAMS1VSoM3tp2p0=/0x0/filters:format(jpeg)/pic7616507.jpg,https://boardgamegeek.com/boardgameexpansion/392144/command-of-nature-sand--wind
f22ab1af-d55d-4b79-b717-b6b590681ed8,0LXSM,121193,Cover Your Assets,Cover Your Assets,standalone,,https://cf.geekdo-images.com/dQiQjpVa7mGbyAmrmQsQIA__original/img/rYZzD572CBJk8I7Ha-B2CvA9gcs=/0x0/filters:format(jpeg)/pic8689177.jpg,https://boardgamegeek.com/boardgame/121193/cover-your-assets
e6a26974-c071-4857-857c-a4aedb5d906b,0LXSM,393429,Critter Kitchen,Critter Kitchen,standalone,,https://cf.geekdo-images.com/w72-A0u4uH2j_YqGwu4E0w__original/img/TPAyEsDHcvMyr31_Bds-ZP3TvOU=/0x0/filters:format(jpeg)/pic7594267.jpg,https://boardgamegeek.com/boardgame/393429/critter-kitchen
848890be-1406-44b4-b86d-b3a1d7b4c284,0LXSM,414479,Critter Kitchen: À La Cart,Critter Kitchen: À La Cart,expansion,,https://cf.geekdo-images.com/jVGndVWLyrhmAoEO488B_w__original/img/oiURqzF2l1DfJUZRJsVuZOQ3rgY=/0x0/filters:format(jpeg)/pic9052961.jpg,https://boardgamegeek.com/boardgameexpansion/414479/critter-kitchen--la-cart
ace6d048-dcbe-46e5-b2f2-78c1c1ac65fd,0LXSM,358246,Dead by Daylight: The Board Game,Dead by Daylight: The Board Game,standalone,,https://cf.geekdo-images.com/fpnjJSQWpAh1WZW3zJ807A__original/img/lWPkHX50mPuo7qmCOtMSXLUnnuI=/0x0/filters:format(jpeg)/pic6727475.jpg,https://boardgamegeek.com/boardgame/358246/dead-by-daylight-the-board-game
d326d685-3c08-426b-9678-aa7ec9375d8a,0LXSM,397931,Deep Regrets,Deep Regrets,standalone,,https://cf.geekdo-images.com/WUvpRzsNSZgq1gyvjiQcWw__original/img/wXnREOcKLkysXorXqRQXKslz-iI=/0x0/filters:format(jpeg)/pic8156363.jpg,https://boardgamegeek.com/boardgame/397931/deep-regrets
36154342-c8a2-4259-a024-d1c544c77551,0LXSM,421471,Deep Regrets: Lamentable Tentacles Mini-Expansion,Deep Regrets: Lamentable Tentacles Mini-Expansion,expansion,,https://cf.geekdo-images.com/fc4q35iV-qG26y3qXcs4wQ__original/img/htwpppXFy6laYh2zBKUhbKKuj8k=/0x0/filters:format(png)/pic8296509.png,https://boardgamegeek.com/boardgameexpansion/421471/deep-regrets-lamentable-tentacles-mini-expansion
4693403d-7a0b-4579-81aa-f5e021f5c7b9,0LXSM,369646,Disney Lorcana,Disney Lorcana,standalone,,https://cf.geekdo-images.com/yATIBXRz67ltSBxHwZLosg__original/img/c6DGzaqwqLN3Bb5mRXAXSckVngo=/0x0/filters:format(png)/pic7036897.png,https://boardgamegeek.com/boardgame/369646/disney-lorcana
6f2c661a-ba03-47f1-b186-aa774aed253c,0LXSM,430124,Disney Lorcana: Azurite Sea,Disney Lorcana: Azurite Sea,expansion,,https://cf.geekdo-images.com/Dfre5mABa739mpZgY1zY3A__original/img/s7qHe-tDNMilDi6vbAwO_RjoDPg=/0x0/filters:format(jpeg)/pic8870785.jpg,https://boardgamegeek.com/boardgameexpansion/430124/disney-lorcana-azurite-sea
59406453-48b6-4d8c-ad58-954caa2ea7ec,0LXSM,423689,Disney Lorcana: Gateway,Disney Lorcana: Gateway,standalone,,https://cf.geekdo-images.com/nv7I16GQrrWQ01e3RSXTew__original/img/ekJI8jCJymQ6-gJlw6MZSjbfi2M=/0x0/filters:format(png)/pic8272749.png,https://boardgamegeek.com/boardgame/423689/disney-lorcana-gateway
49661e2b-fec3-413a-bbf7-62a99fd638b9,0LXSM,410813,Disney Lorcana: Into the Inklands,Disney Lorcana: Into the Inklands,expansion,,https://cf.geekdo-images.com/LFZjqGWVKzOlsPSjoukwvg__original/img/BwL6-dhSGYQJIz3AWnDE5_dI008=/0x0/filters:format(jpeg)/pic8464134.jpg,https://boardgamegeek.com/boardgameexpansion/410813/disney-lorcana-into-the-inklands
1a740776-ceed-42a1-aae2-dd7c9b11d91c,0LXSM,446207,Disney Lorcana: Reign of Jafar,Disney Lorcana: Reign of Jafar,expansion,,https://cf.geekdo-images.com/ev5wiqWzNkshQo1ncO0whQ__original/img/HFZaCH1RxYhrEq-QZ5pL2aEqA00=/0x0/filters:format(png)/pic8870747.png,https://boardgamegeek.com/boardgameexpansion/446207/disney-lorcana-reign-of-jafar
9abc9440-6ffd-4421-8fbf-746486bcaf7f,0LXSM,423687,Disney Lorcana: Shimmering Skies,Disney Lorcana: Shimmering Skies,expansion,,https://cf.geekdo-images.com/0rvNg_uLYSFkz8mG5n3Gpw__original/img/4go4-AtIKZpQbJoirfGubN937cU=/0x0/filters:format(jpeg)/pic8296187.jpg,https://boardgamegeek.com/boardgameexpansion/423687/disney-lorcana-shimmering-skies
3363b29c-9c8d-483f-800c-141e9bb88cff,0LXSM,403508,Disney Lorcana: The First Chapter,Disney Lorcana: The First Chapter,expansion,,https://cf.geekdo-images.com/U8D46LbAtCrv41NNNOdNvA__original/img/VJI8GQY0lllZk_B7M7DmMNjI0ak=/0x0/filters:format(jpeg)/pic8296440.jpg,https://boardgamegeek.com/boardgameexpansion/403508/disney-lorcana-the-first-chapter
21320d80-d288-4d42-ac99-62f9e54b8a4a,0LXSM,423295,Disney Lorcana: Ursula's Return,Disney Lorcana: Ursula's Return,expansion,,https://cf.geekdo-images.com/sksdL1jzWNooeSZDmTv1Gw__original/img/jOv82hzMK86-vo_9bliOYVIa-7Q=/0x0/filters:format(jpeg)/pic8296204.jpg,https://boardgamegeek.com/boardgameexpansion/423295/disney-lorcana-ursulas-return
4b6a7f69-a926-4c5d-bcec-1e847e0ee7fe,0LXSM,365581,Disney Sorcerer's Arena: Epic Alliances – Thrills & Chills,Disney Sorcerer's Arena: Epic Alliances – Thrills & Chills,expansion,,https://cf.geekdo-images.com/FiO6_795hqJaeFKFequgwA__original/img/WGD3x6Aj3lPikhDOjvgEMq7OiyM=/0x0/filters:format(jpeg)/pic6992311.jpg,https://boardgamegeek.com/boardgameexpansion/365581/disney-sorcerers-arena-epic-alliances--thrills--chills
32d70836-ce90-428f-b5ea-999bf376a47a,0LXSM,357746,Disney Sorcerer's Arena: Epic Alliances Core Set,Disney Sorcerer's Arena: Epic Alliances Core Set,standalone,,https://cf.geekdo-images.com/iecrCu5ZVAE4B0X4h97m3Q__original/img/WlIl7SwtEtO_Lbc7yzGQeG-kyoc=/0x0/filters:format(jpeg)/pic6706402.jpg,https://boardgamegeek.com/boardgame/357746/disney-sorcerers-arena-epic-alliances-core-set
c05590c4-a55f-4176-b420-d467d07e5acf,0LXSM,352764,Disney Villainous: Bigger and Badder,Disney Villainous: Bigger and Badder,standalone,,https://cf.geekdo-images.com/p2AffonSuYOAnxCm7KGzCQ__original/img/8nret2QbaYDLOeJf-qjv2LbNgz0=/0x0/filters:format(png)/pic6560851.png,https://boardgamegeek.com/boardgame/352764/disney-villainous-bigger-and-badder
aa7961c0-ea77-4df5-ace1-98d29a27429a,0LXSM,331050,Disney Villainous: Despicable Plots,Disney Villainous: Despicable Plots,standalone,,https://cf.geekdo-images.com/Cjb2U8tHS1N1RCDThguFIg__original/img/pyJkjZBOIbGwp5NDGhMlm2bGg7w=/0x0/filters:format(png)/pic5974997.png,https://boardgamegeek.com/boardgame/331050/disney-villainous-despicable-plots
aff0fad4-4fd8-4c63-a307-adda8370b8ac,0LXSM,284760,Disney Villainous: Evil Comes Prepared,Disney Villainous: Evil Comes Prepared,standalone,,https://cf.geekdo-images.com/iEfri2p4Vqh6QFIxc5IlCg__original/img/it21m6c_rGzW6-K8aGDtbDswGAk=/0x0/filters:format(jpeg)/pic4849477.jpg,https://boardgamegeek.com/boardgame/284760/disney-villainous-evil-comes-prepared
7436ec7c-ce30-43e1-98b9-7550beddcea9,0LXSM,391217,Disney Villainous: Filled with Fright,Disney Villainous: Filled with Fright,expansion,,https://cf.geekdo-images.com/Uh8K9fjlfump5oPDDvVZUQ__original/img/3pIEOeCQJBHGNYD6YvmiMtk0BIk=/0x0/filters:format(png)/pic7556034.png,https://boardgamegeek.com/boardgameexpansion/391217/disney-villainous-filled-with-fright
7bfbee56-d8dd-43b6-bc24-9c4879a0cc61,0LXSM,391561,Disney Villainous: Introduction to Evil,Disney Villainous: Introduction to Evil,standalone,,https://cf.geekdo-images.com/4yZc588BSpRj7B7T1p2D-Q__original/img/B99VmvjHcksLfVepiMWJa6YtyQM=/0x0/filters:format(png)/pic8272755.png,https://boardgamegeek.com/boardgame/391561/disney-villainous-introduction-to-evil
56248cdb-3e47-4af8-84f6-5c751a214931,0LXSM,299047,Disney Villainous: Perfectly Wretched,Disney Villainous: Perfectly Wretched,standalone,,https://cf.geekdo-images.com/luhDc_P5vImhEiiwVt8IgA__original/img/M6thVohYkKMerLClgOpLLgDoN4k=/0x0/filters:format(png)/pic5172286.png,https://boardgamegeek.com/boardgame/299047/disney-villainous-perfectly-wretched
4c9d49de-75ab-4ffe-ab01-1e4d0dbd9b62,0LXSM,411003,Disney Villainous: Sugar and Spite,Disney Villainous: Sugar and Spite,standalone,,https://cf.geekdo-images.com/zLLrkvUXpOvA_5Uvc8e2UQ__original/img/_uxrza4OYL_OJF7uQ7PveYohPLo=/0x0/filters:format(png)/pic7949384.png,https://boardgamegeek.com/boardgame/411003/disney-villainous-sugar-and-spite
e65bc125-9b29-4cf6-b5c7-fdf13b92097d,0LXSM,256382,Disney Villainous: The Worst Takes it All,Disney Villainous: The Worst Takes it All,standalone,,https://cf.geekdo-images.com/7Ej5V5Dq92QdvVFvISfl_A__original/img/XHykA7cqZ0F4tYiKXw095TvHRno=/0x0/filters:format(jpeg)/pic4216110.jpg,https://boardgamegeek.com/boardgame/256382/disney-villainous-the-worst-takes-it-all
7434f9bc-25ea-4104-876d-d34d26a6f319,0LXSM,271518,Disney Villainous: Wicked to the Core,Disney Villainous: Wicked to the Core,standalone,,https://cf.geekdo-images.com/StWdDnw-pdafavsxZHEc-Q__original/img/HEeGUzR0LEU4ve3TfxIn29dtiNA=/0x0/filters:format(jpeg)/pic4559890.jpg,https://boardgamegeek.com/boardgame/271518/disney-villainous-wicked-to-the-core
16bfd16d-45e7-42de-a10d-9ba77257ade5,0LXSM,416087,Disney Villains: Gemas De Poder,Disney Villains: Gemas De Poder,standalone,,https://cf.geekdo-images.com/t5GjsrYJ6uxq_xzEKXiy5g__original/img/UiS1qCUlZNqvqnWCdyXWrgS-3RY=/0x0/filters:format(jpeg)/pic8258115.jpg,https://boardgamegeek.com/boardgame/416087/disney-villains-gemas-de-poder
795901bf-8ef5-4dd7-aafb-8afc74882928,0LXSM,254683,Dodos Riding Dinos,Dodos Riding Dinos,standalone,,https://cf.geekdo-images.com/qqpMTyv4vy-q7qYpl0NLFA__original/img/zOuoaKc0Q3Zc8m1gJLxGJlqvrXI=/0x0/filters:format(png)/pic5182751.png,https://boardgamegeek.com/boardgame/254683/dodos-riding-dinos
0db8dc4f-64b7-4034-a695-c1ec0461d07c,0LXSM,363278,Dodos Riding Dinos: Dodo Dash,Dodos Riding Dinos: Dodo Dash,standalone,,https://cf.geekdo-images.com/fJLqDIOlhxplIFenSxUfew__original/img/hNeyN7eF_837jPOsr4_ve2vymgM=/0x0/filters:format(jpeg)/pic6919814.jpg,https://boardgamegeek.com/boardgame/363278/dodos-riding-dinos-dodo-dash
8b64ed5a-0fb0-44a5-86b0-463eea919a88,0LXSM,395906,Exploding Kittens: Good Vs Evil,Exploding Kittens: Good Vs Evil,standalone,,https://cf.geekdo-images.com/VwOSk5hqgFJLDPPbX0lqDQ__original/img/hRuMCnc1ltpFnqQwW1mdU1tNzM8=/0x0/filters:format(png)/pic7633899.png,https://boardgamegeek.com/boardgame/395906/exploding-kittens-good-vs-evil
75dd7f96-d462-4c3b-a3e2-785d7e571dde,0LXSM,256804,Exploding Kittens: Party Pack,Exploding Kittens: Party Pack,standalone,,https://cf.geekdo-images.com/TTsbFSWQjf6ALCmct9Q02g__original/img/X5tRRwzB7DK-hkna5VocAS6Kx0w=/0x0/filters:format(png)/pic5940391.png,https://boardgamegeek.com/boardgame/256804/exploding-kittens-party-pack
0228e05b-9e4b-4a8f-b297-b7bcddca9104,0LXSM,343282,Exploding Kittens: Recipes for Disaster,Exploding Kittens: Recipes for Disaster,standalone,,https://cf.geekdo-images.com/gbw-3lRou0Xa3hXhGmxLyw__original/img/WoPpM4Wc9MK-wgC8kNyMV-RrESg=/0x0/filters:format(jpeg)/pic6305890.jpg,https://boardgamegeek.com/boardgame/343282/exploding-kittens-recipes-for-disaster
ca8585af-4272-454e-8af8-b37bc6153522,0LXSM,260214,Exploding Kittens: Streaking Kittens,Exploding Kittens: Streaking Kittens,expansion,,https://cf.geekdo-images.com/NTKDuf6oQOXTYLP56elQ7w__original/img/5KNUp6geyom1XMopini-QYwSRZ0=/0x0/filters:format(jpeg)/pic4385457.jpg,https://boardgamegeek.com/boardgameexpansion/260214/exploding-kittens-streaking-kittens
fffc1dc3-b745-4876-a4ee-0dbd159e8443,0LXSM,346205,Explorers of the Woodlands,Explorers of the Woodlands,standalone,,https://cf.geekdo-images.com/LA0EJtun_-1KZsu0Yznxlg__original/img/Ne5wDW9C6-hk4tK_icKrGjNKMtE=/0x0/filters:format(png)/pic6753479.png,https://boardgamegeek.com/boardgame/346205/explorers-of-the-woodlands
84b3b8f4-4a7e-479b-b0b1-a1c20b38bdb6,0LXSM,385761,Faraway,Faraway,standalone,,https://cf.geekdo-images.com/u1cwi9BWSKsPxSkVO0BzbA__original/img/jTY6_PRF6FrUgInfMajzobVy0S8=/0x0/filters:format(png)/pic7570101.png,https://boardgamegeek.com/boardgame/385761/faraway
7cb70689-bda7-4d9f-ace1-ff243ae71bdb,0LXSM,140,La Feria de las Pulgas de Titirilquén,Pit,standalone,,https://cf.geekdo-images.com/LkEPNu7bPTS1rVRU_Ba-Dg__original/img/rLq4S5WQ8ns2Ez3n3RIwe1_ZI8Y=/0x0/filters:format(jpeg)/pic423644.jpg,https://boardgamegeek.com/boardgame/140/pit
ff754478-9709-4737-8440-19767a1f65a0,0LXSM,436892,Fierro Viejo,Fierro Viejo,standalone,,https://cf.geekdo-images.com/oKMdL5bJi6GpOYdR_kuRzw__original/img/0eNi9S73_QekmyuJDtVXQG-bM58=/0x0/filters:format(jpeg)/pic8640047.jpg,https://boardgamegeek.com/boardgame/436892/fierro-viejo
e2ad7dfb-7b42-479e-bdf6-7e1359a15385,0LXSM,277659,Final Girl,Final Girl,standalone,,https://cf.geekdo-images.com/TUtzY-F7gKTIKm9y8e1AQw__original/img/vpBmnZOOyLZA4va7N6S8j9NyGPQ=/0x0/filters:format(jpeg)/pic6520382.jpg,https://boardgamegeek.com/boardgame/277659/final-girl
cb5b6b9f-3acf-4115-89c5-b1949e19b2a6,0LXSM,307686,Final Girl: Carnage at the Carnival,Final Girl: Carnage at the Carnival,expansion,,https://cf.geekdo-images.com/iEGnWjR-7V4dcnN-c6-GJQ__original/img/YsyLqgKpADjCFw4g3_ivLIBJmtw=/0x0/filters:format(jpeg)/pic7486293.jpg,https://boardgamegeek.com/boardgameexpansion/307686/final-girl-carnage-at-the-carnival
8bc4909f-44e8-436a-acdd-6f0d346561e3,0LXSM,354775,Final Girl: Into the Void,Final Girl: Into the Void,expansion,,https://cf.geekdo-images.com/oqOj6KyCuDfhCWvEkuYDyQ__original/img/XAzTcYl9Cxw15kNwf_78WGxpgcw=/0x0/filters:format(jpeg)/pic8701606.jpg,https://boardgamegeek.com/boardgameexpansion/354775/final-girl-into-the-void
f4f099b4-a623-48a5-ac76-807b23c35f76,0LXSM,354776,Final Girl: Panic at Station 2891,Final Girl: Panic at Station 2891,expansion,,https://cf.geekdo-images.com/-UviE4fKJrlxdOwtGoLt7A__original/img/3a8RrFHo-8lAHVcz0kzlzVzRujE=/0x0/filters:format(jpeg)/pic8701605.jpg,https://boardgamegeek.com/boardgameexpansion/354776/final-girl-panic-at-station-2891
b38cfd77-1b08-4da4-a70a-293785500667,0LXSM,307687,Final Girl: Slaughter in the Groves,Final Girl: Slaughter in the Groves,expansion,,https://cf.geekdo-images.com/AzMtaZy1CtJFXruiWcqW0Q__original/img/BaU7Brz307BCT4qC0fXuAG86C6o=/0x0/filters:format(jpeg)/pic7486294.jpg,https://boardgamegeek.com/boardgameexpansion/307687/final-girl-slaughter-in-the-groves
20b53752-2602-4c19-9a18-fbcc46cdcbd9,0LXSM,386835,Final Girl: Starter Set,Final Girl: Starter Set,standalone,,https://cf.geekdo-images.com/qODXwrYYGp4E2rBQITIKBQ__original/img/FmeJ5pOkwr4GESkTc6GhqpECTSc=/0x0/filters:format(jpeg)/pic7694620.jpg,https://boardgamegeek.com/boardgame/386835/final-girl-starter-set
e3470055-72aa-4a2a-bfb5-d559224371fd,0LXSM,310177,Final Girl: Terror From Above,Final Girl: Terror From Above,expansion,,https://cf.geekdo-images.com/y4G_nlgi6Fmt_QtP0Nvytw__original/img/2kQdykRXAnkTKbzezy0RxAoDRR4=/0x0/filters:format(jpeg)/pic6515574.jpg,https://boardgamegeek.com/boardgameexpansion/310177/final-girl-terror-from-above
c2164ba2-867b-46e4-b587-9d23eb47a3ae,0LXSM,354824,Final Girl: Terror from the Grave,Final Girl: Terror from the Grave,expansion,,https://cf.geekdo-images.com/BhFZSw4jfa8oEnvww87yvA__original/img/AuSzs7m-UxVYxsyBOukX_aUT0JU=/0x0/filters:format(png)/pic8689476.png,https://boardgamegeek.com/boardgameexpansion/354824/final-girl-terror-from-the-grave
8b711fdd-da7d-454d-9806-148608d40097,0LXSM,307683,Final Girl: The Happy Trails Horror,Final Girl: The Happy Trails Horror,expansion,,https://cf.geekdo-images.com/1rf6L2NfsM4LTIH9KwHJkg__original/img/Duq3Zkvlajxqsy7Vh1scYKru70M=/0x0/filters:format(jpeg)/pic6520341.jpg,https://boardgamegeek.com/boardgameexpansion/307683/final-girl-the-happy-trails-horror
f51696ce-be81-4f44-83f2-01e65db668ad,0LXSM,307684,Final Girl: The Haunting of Creech Manor,Final Girl: The Haunting of Creech Manor,expansion,,https://cf.geekdo-images.com/pqDC5bYzMQJI1tnIWRRxjg__original/img/I0b05TiRWm17TCPohpenJJKdTFA=/0x0/filters:format(jpeg)/pic6520315.jpg,https://boardgamegeek.com/boardgameexpansion/307684/final-girl-the-haunting-of-creech-manor
e228b19a-7483-46d2-a9a5-a9d78979aa2c,0LXSM,357963,Fire In The Hole,Fire In The Hole,standalone,,https://cf.geekdo-images.com/vSh1KYIZlFrVIAAF4bStFw__original/img/pa3vSvw_nDdQPXRF089T4lgtFY0=/0x0/filters:format(jpeg)/pic6714189.jpg,https://boardgamegeek.com/boardgame/357963/fire-in-the-hole
ccd8aae4-3771-4f18-b48f-34b820f93de4,0LXSM,226605,Fire Tower,Fire Tower,standalone,,https://cf.geekdo-images.com/smRx-veml48bWTsDJFzisQ__original/img/mohzMKSzwV8rK5gsW1cIHz3dJww=/0x0/filters:format(jpeg)/pic4081152.jpg,https://boardgamegeek.com/boardgame/226605/fire-tower
fc951f1e-b9da-4001-9b1b-e745ad31a25d,0LXSM,1472,Five Crowns,Five Crowns,standalone,,https://cf.geekdo-images.com/sPc6K1gC--QrGHkdCmD8MQ__original/img/oWAwl_4jKymtzwQ2TyuWPKJKITo=/0x0/filters:format(jpeg)/pic2869930.jpg,https://boardgamegeek.com/boardgame/1472/five-crowns
2129e89c-37e4-482f-bec8-4d5b73d7ca8f,0LXSM,336986,Flamecraft,Flamecraft,standalone,,https://cf.geekdo-images.com/EvGtnsBDcfnKiqSiXHothQ__original/img/7yj8nA0ObuZ1w5AYCThEOK6meWA=/0x0/filters:format(jpeg)/pic6605448.jpg,https://boardgamegeek.com/boardgame/336986/flamecraft
3c7a9e48-2a89-4d6b-88c7-b9353c595d9f,0LXSM,420087,Flip 7,Flip 7,standalone,,https://cf.geekdo-images.com/YrQxEB9Ef0kQorRApzG5vQ__original/img/hK6k-x_GYfooemrkkRuF0bTvKxE=/0x0/filters:format(jpeg)/pic8780246.jpg,https://boardgamegeek.com/boardgame/420087/flip-7
9db438f1-bc2c-46a9-b3fb-8757692fac14,0LXSM,292033,Funkoverse Strategy Game: DC Comics 101,Funkoverse Strategy Game: DC Comics 101,standalone,,https://cf.geekdo-images.com/CvYA0TWQd-OH2rJYTR6Neg__original/img/kXGW7rXkE8XCI61e7aInUQYpiNI=/0x0/filters:format(png)/pic5008388.png,https://boardgamegeek.com/boardgame/292033/funkoverse-strategy-game-dc-comics-101
